Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652335	tts_down_50k_SRR13652335	ratio_SRR13652335	last_exon_SRR13652336	tts_down_50k_SRR13652336	ratio_SRR13652336	last_exon_SRR13652337	tts_down_50k_SRR13652337	ratio_SRR13652337
XM_040294549.2	Ube2e3	7	+	637	148290564	148291200	0.31021433710606217	0.25910419311133787	0.42018023945554095	5	30	7.25	8	28	3.8571	13	72	5.9167	8	46	6.4286	7	50	8.1667	12	67	6.0
XM_005319524.5	Gtf2h2c	1	-	152	209146150	209146301	0.3257819847299174	0.26177773723391734	0.4223939082147276	10	23	2.4444	4	28	9.0	8	51	7.1429	5	41	10.0	12	39	3.4545	7	56	9.1667
XM_078043421.1	Gcnt4	1	+	4409	84035899	84040307	-0.27094796148487893	0.26267788377797985	0.4231291799604684	35	27	0.7647	12	2	0.0909	26	9	0.32	33	10	0.2812	53	23	0.4231	55	24	0.4259
XM_078030212.1	Cdh2	13	+	1424	42077850	42079273	-0.17353567370300263	0.2637087421893646	0.4240721664937079	14	43	3.2308	22	48	2.2381	60	145	2.4407	23	29	1.2727	39	111	2.8947	42	102	2.4634
XR_013440558.1	LOC144378642	1	+	702	189044210	189044911	0.24494966362690793	0.26548244600066545	0.4262045338830245	5	23	5.5	10	30	3.2222	24	174	7.5217	4	42	13.6667	21	124	6.15	31	162	5.3667
XM_078029630.1	Rdh14	12	+	1034	107690128	107691161	0.27723288538863294	0.26700210581183426	0.42792256689034713	14	41	3.0769	8	8	1.0	20	33	1.6842	12	23	2.0	8	24	3.2857	19	39	2.1111
XR_013435100.1	LOC144375369	2	+	2351	149076892	149079242	0.23664031735014476	0.26745282690230926	0.4279245230436948	34	12	0.3333	52	8	0.1373	181	104	0.5722	45	17	0.3636	28	16	0.5556	19	7	0.3333
XM_078019303.1	LOC144366059	8	-	1614	40473595	40475208	-0.264074349660682	0.27390106262113	0.437506395327711	54	8	0.1321	57	4	0.0536	122	36	0.2893	46	5	0.0889	78	14	0.1688	71	11	0.1429
XR_013429921.1	LOC144370013	13	-	122	93729331	93729452	0.9854813655916842	0.27648497900987457	0.4404932307370598	3	5	2.0	2	1	0.0	1	3	NA	1	2	NA	1	2	NA	1	5	NA
XM_005316218.4	Eif3h	7	+	258	22199690	22199947	-0.421020027969868	0.2776217840779789	0.4404932307370598	5	38	9.25	1	31	NA	5	69	17.0	3	40	19.5	7	48	7.8333	6	62	12.2
XM_078050577.1	Gpatch2l	5	+	9063	98624980	98634042	-0.13715582400352624	0.2769999613808862	0.4404932307370598	173	40	0.2267	128	22	0.1654	320	79	0.2445	139	35	0.2464	155	31	0.1948	236	39	0.1617
XM_078022781.1	Nenf	10	+	303	39739384	39739686	0.4979364080722449	0.2774389887877321	0.4404932307370598	2	22	21.0	6	16	3.0	4	25	8.0	1	11	NA	4	29	9.3333	4	24	7.6667
XM_013365129.4;XM_013365130.4;XM_013365128.4	Pja1	x	-	149	72575838	72575986	0.1914901615288368	0.27880116723962334	0.441628471234811	29	35	1.2143	41	19	0.45	49	43	0.875	18	22	1.2353	59	37	0.6207	27	32	1.1923
XR_013431320.1	LOC144371155	1	+	1947	29723603	29725549	0.28314525038948	0.2802308151853341	0.44315570773494695	23	11	0.4545	9	6	0.625	30	9	0.2759	35	7	0.1765	25	21	0.8333	36	24	0.6571
XM_005339124.5	Lmo4	11	+	4084	70516753	70520836	0.11652074941113763	0.28238996382936554	0.44582959463607963	186	67	0.3568	70	37	0.5217	131	56	0.4231	128	69	0.5354	154	71	0.4575	197	77	0.3878
XM_013357554.4;XM_040293801.2	Rrm2b	7	+	935	33970576	33971510	0.5119246441201236	0.28583711328738426	0.4505247216052812	3	23	11.0	2	8	7.0	7	61	10.0	1	18	NA	2	19	18.0	6	49	9.6
XM_078021363.1	LOC101976366	9	-	90	51598983	51599072	-0.24535240958465362	0.2869533965912014	0.45153658438813843	19	124	6.8333	5	31	7.5	23	409	18.5455	10	84	9.2222	6	56	11.0	13	89	7.3333
XM_005323094.4	Onecut2	13	-	1590	17380830	17382419	0.06659519927505304	0.28878747154320406	0.45367272757282223	143	282	1.9789	168	329	1.9641	336	490	1.4597	144	289	2.014	178	340	1.9153	224	362	1.6188
XR_013424434.1	LOC144365682	7	-	786	194051148	194051933	0.3225980978366587	0.2926406315503034	0.45896850285978397	53	5	0.0769	43	6	0.119	104	10	0.0874	47	3	0.0435	68	10	0.1343	34	7	0.1818
XM_078021956.1	Tmem144	9	-	249	117481794	117482042	0.22829303871364942	0.2934562728324194	0.45949074298760406	12	19	1.6364	17	12	0.6875	29	27	0.9286	18	14	0.7647	30	42	1.4138	34	45	1.3333
XR_013428000.1;XR_013427999.1;XR_013427997.1	LOC110597259	11	-	825	100556948	100557772	0.4221164482097358	0.29462206266570556	0.46055862669581565	5	35	8.5	3	23	11.0	14	133	10.1538	1	13	NA	4	35	11.3333	5	63	15.5
XM_005322929.5	LOC101970041	7	+	333	72060934	72061266	0.25924844354169485	0.2960277337716505	0.4619973812305102	11	127	12.6	8	85	12.0	21	162	8.05	8	68	9.5714	8	117	16.5714	7	83	13.6667
XM_078029449.1	Ypel5	12	-	113	98131379	98131491	-0.0808247178531921	0.29916002850716145	0.46612168107826135	105	274	2.625	99	118	1.1939	183	576	3.1593	53	168	3.2115	151	245	1.6267	138	312	2.2701
XM_040273534.2	C1H10orf143	1	+	2872	2512007	2514878	-0.22779957946769472	0.3005724722675015	0.4667944430647005	12	27	2.3636	13	17	1.3333	29	53	1.8571	22	23	1.0476	16	22	1.4	18	42	2.4118
XM_005334031.3	LOC101975713	6	-	311	74921930	74922240	-0.315591284307553	0.3002981393458782	0.4667944430647005	9	11	1.25	6	7	1.2	27	15	0.5385	10	9	0.8889	18	13	0.7059	21	11	0.5
XM_040291411.2	Chchd3	2	-	260	210198435	210198694	0.20893884158724726	0.30120044886942854	0.46700786209071	13	36	2.9167	11	34	3.3	27	60	2.2692	6	46	9.0	27	54	2.0385	31	83	2.7333
XM_021730097.3;XM_021730098.3;XM_078026498.1;XM_078026499.1	Tyw3	11	+	454	59143513	59143966	0.2843069722636389	0.30262176810010755	0.46768818706380255	9	33	4.0	8	14	1.8571	16	48	3.1333	5	25	6.0	11	29	2.8	11	36	3.5
XR_013429863.1	LOC144369981	13	+	1167	90162969	90164135	0.28601744096662407	0.3021933351194265	0.46768818706380255	10	42	4.5556	7	46	7.5	13	55	4.5	10	29	3.1111	6	46	9.0	5	53	13.0
XM_005326140.5	Lnpep	1	+	3232	104814536	104817767	0.1700090935535207	0.3059069707255567	0.47199908611139385	32	46	1.4516	19	42	2.2778	90	116	1.2921	20	43	2.2105	26	38	1.48	29	48	1.6786
XM_078016191.1	Lnx2	6	+	2270	177217764	177220033	-0.11435663062334582	0.30929674540267277	0.4756874016532221	35	171	5.0	44	189	4.3721	109	396	3.6574	39	149	3.8947	32	153	4.9032	68	223	3.3134
XM_040280294.2	Bbs10	6	+	3330	39918978	39922307	-0.17917253105198835	0.30891753808041406	0.4756874016532221	32	45	1.4194	19	17	0.8889	41	49	1.2	24	22	0.913	30	46	1.5517	55	45	0.8148
XM_005320467.5	Esf1	5	+	822	163098781	163099602	-0.418809592788338	0.3104535491482527	0.47669641740183316	2	24	23.0	2	13	12.0	8	28	3.8571	3	12	5.5	5	23	5.5	8	33	4.5714
XM_078052542.1	Atxn10	6	-	360	3341979	3342338	0.15580204639721748	0.3114828012086599	0.4775066453311501	20	74	3.8421	24	63	2.6957	42	177	4.2927	20	81	4.2105	39	110	2.8684	24	136	5.8696
XR_005737037.2;XR_013425759.1;XR_013425757.1	LOC120892384	9	-	2552	29189539	29192090	0.4918135517568249	0.31272817960859567	0.4786450594652461	44	1	0.0	18	3	0.1176	60	2	0.0169	19	2	0.0556	70	6	0.0725	52	3	0.0392
XR_013431832.1;XR_013431834.1;XR_013431831.1;XR_013431833.1	Rragb	x	+	3692	82063803	82067494	0.15248674040181884	0.3221486281820215	0.4922720610421902	35	31	0.8824	40	36	0.8974	93	68	0.7283	31	29	0.9333	42	35	0.8293	60	58	0.9661
XM_040277582.2	Fmo4	10	+	367	5886851	5887217	0.45132541148674205	0.3245559183363188	0.49515582412848635	5	82	20.25	2	32	31.0	8	151	21.4286	4	30	9.6667	1	49	NA	1	83	NA
XM_040282139.2	Hivep1	8	+	1718	144381408	144383125	-0.19925596495587578	0.32549872430962185	0.49556941059499576	26	171	6.8	5	37	9.0	71	357	5.0857	11	45	4.4	9	69	8.5	18	82	4.7647
XR_013429297.1	LOC120885019	12	+	132	115532316	115532447	-0.2919363658216917	0.32586812083242367	0.49556941059499576	16	192	12.7333	6	50	9.8	7	71	11.6667	4	24	7.6667	8	100	14.1429	6	38	7.4
XM_005330419.5	Rab21	6	-	287	43726654	43726940	0.25352918183802187	0.32990428938273025	0.5009073101951502	9	128	15.875	4	94	31.0	17	288	17.9375	8	123	17.4286	11	146	14.5	4	235	78.0
XM_078030101.1;XM_078030100.1	Pik3c3	13	-	167	30211613	30211779	0.17544359847940444	0.33148192997038467	0.5017023804957174	27	47	1.7692	9	15	1.75	64	91	1.4286	20	37	1.8947	21	46	2.25	38	55	1.4595
XM_078052896.1;XM_078052895.1	Polr3b	6	-	256	14440090	14440345	0.1989460499879381	0.33112400198614794	0.5017023804957174	21	23	1.1	20	14	0.6842	45	45	1.0	15	22	1.5	28	22	0.7778	32	36	1.129
XM_078018753.1	Cep43	8	-	212	2320086	2320297	-0.11216328817310713	0.3346806945670757	0.5057397162346922	38	161	4.3243	49	141	2.9167	114	328	2.8938	22	105	4.9524	54	109	2.0377	53	166	3.1731
XM_078049583.1	Rfx7	5	+	6099	25937460	25943558	0.14629347078328606	0.33549453158899234	0.5061660761849773	29	41	1.4286	42	30	0.7073	59	38	0.6379	51	40	0.78	50	60	1.2041	56	49	0.8727
XM_078043601.1	Bche	3	-	153	110865172	110865324	-0.2835991570846733	0.339632911200328	0.5115989421878359	3	8	3.5	8	7	0.8571	22	43	2.0	8	9	1.1429	15	23	1.5714	20	28	1.4211
XR_005729478.2;XR_013430000.1	LOC120886504	13	+	258	97807303	97807560	-0.31731613282099236	0.3408162455354907	0.5125704040280998	9	104	12.875	3	90	44.5	4	137	45.3333	8	85	12.0	7	114	18.8333	2	77	76.0
XM_005330987.5	Rtp4	3	+	734	132424477	132425210	-0.5200805959406904	0.3421117573068986	0.5137072444103588	1	11	NA	2	4	3.0	2	12	11.0	4	14	4.3333	6	16	3.0	5	25	6.0
XM_040282899.2	Lmbrd1	8	+	699	87815397	87816095	-0.22668694713145343	0.3461524492091641	0.5189561128301169	7	88	14.5	6	71	14.0	17	189	11.75	12	75	6.7273	10	127	14.0	12	152	13.7273
XM_005328777.4	Bzw2	2	-	153	157159760	157159912	0.1681719863134423	0.3495917187672827	0.5222038775360771	137	14	0.0956	183	8	0.0385	314	31	0.0958	136	11	0.0741	245	20	0.0779	283	31	0.1064
XM_078047466.1	Adrb2	1	+	2720	128471951	128474670	-0.09006202012212977	0.3493139817901534	0.5222038775360771	81	51	0.625	104	62	0.5922	237	160	0.6737	116	87	0.7478	156	73	0.4645	208	128	0.6135
XM_040294663.2	Ftcdnl1	7	-	103	164115044	164115146	0.14460786304813378	0.34996436330674074	0.5222038775360771	13	77	6.3333	24	64	2.7391	30	143	4.8966	18	158	9.2353	38	110	2.9459	43	195	4.619
XM_078018835.1	Arid1b	8	-	2114	10136029	10138142	0.10634839347077579	0.35291648103416884	0.5249632655383261	42	58	1.3902	51	68	1.34	96	162	1.6947	45	70	1.5682	86	145	1.6941	82	128	1.5679
XR_013427545.1	LOC144367919	11	-	454	12961165	12961618	0.188085552382687	0.3528476578561911	0.5249632655383261	5	14	3.25	28	20	0.7037	43	41	0.9524	17	21	1.25	37	34	0.9167	38	55	1.4595
XM_078019460.1;XM_078019458.1;XM_078019459.1;XM_078019457.1;XM_078019461.1;XM_078019463.1;XM_078019462.1;XM_078019464.1	LOC144366099	8	+	320	51382209	51382528	0.5260943724782186	0.35706061439548065	0.52815624168041	2	23	22.0	3	7	3.0	1	43	NA	2	14	13.0	1	22	NA	2	33	32.0
XM_078034210.1	Fgf13	x	+	1389	14121304	14122692	0.5167873258100965	0.3570347473942477	0.52815624168041	4	10	3.0	2	6	5.0	2	6	5.0	5	12	2.75	3	10	4.5	1	13	NA
XM_021727049.3	Cops8	7	+	977	195335439	195336415	0.21580236725227894	0.35639161764693394	0.52815624168041	12	66	5.9091	8	67	9.4286	20	149	7.7895	4	76	25.0	11	71	7.0	17	106	6.5625
XR_013429511.1	LOC144369768	13	-	162	13882693	13882854	-0.3897929402445441	0.3572821634896891	0.52815624168041	12	3	0.1818	4	2	0.3333	23	8	0.3182	12	4	0.2727	37	8	0.1944	20	5	0.2105
XM_005324230.3	Ndfip1	1	+	985	122489132	122490116	-0.1565657004393669	0.35926798494001266	0.5302684056789024	16	111	7.3333	18	66	3.8235	42	190	4.6098	17	62	3.8125	17	95	5.875	29	116	4.1071
XM_078039776.1	Tns3	2	+	2915	130025170	130028084	-0.12419465678350439	0.3602055758809476	0.5308292697192911	31	67	2.2	38	63	1.6757	54	83	1.5472	37	53	1.4444	44	89	2.0465	71	101	1.4286
XM_005315795.5	Arl6ip6	7	+	6092	123722138	123728229	-0.12692913100353184	0.3619579067731703	0.5325872136755149	56	37	0.6545	47	32	0.6739	132	85	0.6412	57	33	0.5714	77	41	0.5263	68	48	0.7015
XM_005324600.5	Pdk1	7	+	6649	141058389	141065037	-0.12978857769334434	0.36677933501217086	0.5388486526722016	38	38	1.0	41	18	0.425	115	86	0.7456	61	33	0.5333	46	39	0.8444	100	63	0.6263
XM_078041846.1;XM_040268571.2	Nol11	3	+	410	13840620	13841029	0.3276753541313657	0.3681315139530358	0.5400018509757936	2	31	30.0	5	37	9.0	10	63	6.8889	5	34	8.25	6	51	10.0	3	62	30.5
XM_078021397.1	Slc4a4	9	+	4118	53832698	53836815	0.13676640092370002	0.3738139063971595	0.5474935982924551	64	65	1.0159	17	20	1.1875	87	66	0.7558	42	39	0.9268	35	35	1.0	50	56	1.1224
XR_013440489.1	LOC144378620	6	-	126	46602659	46602784	0.5821599862826317	0.37581827656977385	0.5495837162740779	2	33	32.0	2	10	9.0	2	51	50.0	1	15	NA	2	40	39.0	1	25	NA
XR_013435708.1	LOC120883951	3	+	2142	92965468	92967609	-0.36725630279610877	0.37700237234480294	0.5504697215832092	3	15	7.0	2	2	1.0	4	14	4.3333	7	15	2.3333	14	33	2.4615	13	41	3.3333
XM_078028145.1;XM_078028147.1	LOC144369092	12	+	372	18866785	18867156	-0.6704931575406948	0.38398248260694356	0.5578424872146415	1	6	NA	1	6	NA	2	10	9.0	2	4	3.0	1	5	NA	3	13	6.0
XR_013440444.1	LOC144378604	6	+	1783	42646119	42647901	0.419732251766144	0.3843956634588286	0.5578424872146415	14	5	0.3077	2	1	0.0	20	4	0.1579	9	3	0.25	16	6	0.3333	13	6	0.4167
XM_078046241.1	Pdhx	4	-	231	29801705	29801935	-0.12832182605407158	0.3838150522106134	0.5578424872146415	72	26	0.3521	85	37	0.4286	180	61	0.3352	68	22	0.3134	91	28	0.3	86	34	0.3882
XR_002484123.3	LOC106144929	2	+	2339	226552370	226554708	0.11715375314006574	0.38328381322765703	0.5578424872146415	59	58	0.9828	33	57	1.75	118	135	1.1453	21	43	2.1	53	60	1.1346	61	71	1.1667
XM_078052984.1;XM_013358233.3;XM_005324441.5	Vezt	6	-	159	23647483	23647641	0.17396497158661095	0.38594303272594843	0.5592355664461232	20	28	1.4211	17	23	1.375	41	70	1.725	12	31	2.7273	22	36	1.6667	27	35	1.3077
XM_078034278.1;XM_013356058.4;XM_040285392.2;XM_040285395.2	Enox2	x	+	1527	20957524	20959050	0.4348607704822488	0.38920621955111323	0.5631068708399085	4	11	3.3333	2	7	6.0	4	12	3.6667	2	12	11.0	3	9	4.0	6	24	4.6
XM_005335183.5	Tent4a	1	-	751	257924230	257924980	0.2657200960545546	0.39116436125685516	0.5650811409962461	9	40	4.875	9	46	5.625	15	69	4.8571	5	21	5.0	5	30	7.25	6	41	8.0
XM_040293949.2	C7H8orf89	7	+	124	57533009	57533132	-1.0995356735509143	0.3967727481592157	0.5723146306781415	1	3	NA	1	3	NA	1	1	NA	1	1	NA	1	1	NA	1	1	NA
XM_005334553.5	Rtn4r	2	+	1691	70454342	70456032	-0.16435877382055047	0.3999918923392718	0.5760851460014929	22	42	1.9524	22	26	1.1905	46	108	2.3778	14	20	1.4615	24	31	1.3043	19	42	2.2778
XM_078030019.1;XM_078030018.1	C13H18orf54	13	-	191	19946836	19947026	-0.4130248813093511	0.4010556206263123	0.5767446387254521	25	1	0.0	38	5	0.1081	83	6	0.061	21	2	0.05	51	1	0.0	46	4	0.0667
XM_078034647.1	Yipf6	x	+	4556	71981821	71986376	0.1451446130153841	0.40388349078371744	0.5790618723284624	35	24	0.6765	42	21	0.4878	85	47	0.5476	28	16	0.5556	50	28	0.551	59	44	0.7414
XM_005318618.5	Cdc5l	8	-	286	107159130	107159415	-0.09902727719340139	0.403696782318012	0.5790618723284624	49	75	1.5417	31	56	1.8333	98	163	1.6701	46	80	1.7556	77	102	1.3289	76	124	1.64
XR_005733909.2	C4H9orf85	4	-	473	140000939	140001411	0.11971744209783833	0.40475110181548013	0.5794331562832137	59	27	0.4483	38	20	0.5135	119	85	0.7119	47	43	0.913	76	39	0.5067	89	50	0.5568
XR_005731009.2;XM_040278705.2;XM_040278704.2;XM_040278706.2;XM_021723072.3;XM_005320347.5;XM_078023101.1	Mtr	10	+	5046	63599934	63604979	-0.13936757503038816	0.4094801862199512	0.5849370326265914	31	16	0.5	46	28	0.6	64	51	0.7937	40	19	0.4615	65	41	0.625	56	37	0.6545
XM_005338857.5	LOC101968186	3	+	3464	57891943	57895406	0.1531737835283823	0.4098245806322861	0.5849370326265914	17	25	1.5	29	21	0.7143	69	69	1.0	32	21	0.6452	19	26	1.3889	33	49	1.5
XM_078053034.1	Poc1b	6	+	1248	28688415	28689662	0.16729740876010352	0.4116839008772535	0.5867111880765649	18	48	2.7647	11	37	3.6	23	116	5.2273	15	38	2.6429	15	73	5.1429	17	90	5.5625
XM_005332799.5	Polr2a	3	+	1585	51825761	51827345	-0.11971345553274783	0.41246085264813637	0.5869398082526545	104	40	0.3786	79	19	0.2308	140	62	0.4388	71	19	0.2571	71	32	0.4429	130	39	0.2946
XM_078019319.1;XM_078019318.1	Man1a1	8	+	2710	43484787	43487496	-0.05108231344744874	0.4168185467280756	0.5922556066942208	135	306	2.2761	137	231	1.6912	720	1006	1.3978	125	176	1.4113	175	311	1.7816	233	378	1.625
XM_005334280.5	Rab18	10	-	255	96197056	96197310	0.0744211597867547	0.4181043096796072	0.5931971726005754	77	125	1.6316	82	100	1.2222	185	222	1.2011	59	112	1.9138	113	147	1.3036	138	163	1.1825
XM_078046232.1	Trim44	4	-	1148	29127952	29129099	0.2161350614376202	0.4190872329151958	0.5937069132965274	4	25	8.0	9	21	2.5	15	58	4.0714	6	47	9.2	16	41	2.6667	13	62	5.0833
XM_005337424.4	Hdac2	8	+	390	48546619	48547008	0.33089287322463146	0.42121123468538335	0.5958292651121618	4	54	17.6667	3	23	11.0	5	87	21.5	2	46	45.0	4	74	24.3333	6	70	13.8
XR_013426706.1	LOC144367377	10	+	610	88994534	88995143	0.5127399518563776	0.42187884128586495	0.5958882149913107	2	4	3.0	1	3	NA	2	11	10.0	4	9	2.6667	2	19	18.0	3	20	9.5
XM_013363624.3	Rab12	13	+	1247	56615053	56616299	-0.16562962782588134	0.4233583787697922	0.5970921134649514	14	50	3.7692	7	38	6.1667	37	72	1.9722	15	32	2.2143	12	51	4.5455	28	62	2.2593
XM_078052266.1	Pcmtd2	5	+	2632	200457951	200460582	0.16653335164382296	0.4240888146153099	0.5972375022393122	21	23	1.1	13	9	0.6667	67	76	1.1364	24	24	1.0	21	25	1.2	25	31	1.25
XM_005330815.4	Kif5b	10	+	2531	92241497	92244027	-0.08248569571717818	0.4249178836087958	0.5975211598162091	60	112	1.8814	76	116	1.5333	151	174	1.1533	69	75	1.0882	62	96	1.5574	92	136	1.4835
XM_005322825.5	Actn1	5	-	404	63554032	63554435	0.11261491983822605	0.4277749512495743	0.5979674811777096	46	45	0.9778	64	35	0.5397	76	45	0.5867	31	41	1.3333	84	55	0.6506	81	42	0.5125
XM_078039656.1	Mn1	2	-	5008	117902381	117907388	0.39814118292711587	0.4283758636168046	0.5979674811777096	16	4	0.2	8	2	0.1429	38	2	0.027	16	4	0.2	10	2	0.1111	24	4	0.1304
XM_040269916.2	Dipk2a	3	+	2825	89759287	89762111	0.17997197513964333	0.4269017803645757	0.5979674811777096	15	28	1.9286	12	27	2.3636	24	80	3.4348	7	32	5.1667	15	34	2.3571	21	53	2.6
XM_078024693.1	Chst15	1	+	2491	7220333	7222823	0.17507172625265294	0.427873942364133	0.5979674811777096	8	28	3.8571	13	26	2.0833	34	59	1.7576	17	29	1.75	13	37	3.0	20	58	3.0
XM_021720859.3	LOC101959212	6	+	131	98434092	98434222	-0.1349633463539355	0.42708736174650175	0.5979674811777096	7	199	33.0	16	331	22.0	16	190	12.6	54	1134	21.3774	32	409	13.1613	31	532	17.7
XM_005317043.3	Gpr180	6	+	3147	185057659	185060805	0.15282341358280094	0.4316238204957944	0.6016191465768613	6	48	9.4	14	35	2.6154	50	79	1.5918	17	47	2.875	14	55	4.1538	31	72	2.3667
XM_078043002.1	LOC144376199	3	-	140	62536571	62536710	0.24544131897594595	0.4326900540659202	0.6022235840215732	13	7	0.5	15	5	0.2857	31	11	0.3333	20	10	0.4737	24	9	0.3478	22	12	0.5238
XR_005730330.2	Mindy3	10	+	96	86812691	86812786	-0.38899211385341875	0.43566440281682106	0.6054781189512608	2	48	47.0	1	23	NA	6	167	33.2	6	50	9.8	2	53	52.0	1	84	NA
XM_005316175.5	Fam91a1	7	-	338	16281876	16282213	-0.10344131638045893	0.4370901935359751	0.6065741461315574	41	69	1.7	34	58	1.7273	94	154	1.6452	19	45	2.4444	79	80	1.0128	47	92	1.9783
XM_021722297.3	C2H7orf25	2	+	1663	133707893	133709555	-0.1365278724513122	0.4387106413084878	0.6079367256560122	19	77	4.2222	16	74	4.8667	33	179	5.5625	11	61	6.0	23	90	4.0455	32	129	4.129
XM_005324436.5	Mrpl42	6	-	102	25158160	25158261	-0.6171826719199693	0.4414995235079736	0.6109121313656845	1	72	NA	1	48	NA	1	100	NA	1	49	NA	2	52	51.0	1	93	NA
XM_078044480.1	Usp25	3	+	604	191336986	191337589	0.11894059395822307	0.4421764142156045	0.6109607348813577	21	174	8.65	11	104	10.3	54	315	5.9245	27	208	7.9615	19	169	9.3333	33	238	7.4062
XM_078022968.1	Zbtb18	10	-	121	55481957	55482077	-0.4714745536996941	0.44448082719630866	0.6125776843367479	1	27	NA	2	8	7.0	2	47	46.0	3	14	6.5	2	29	28.0	1	16	NA
XR_013424345.1	LOC101978683	7	-	202	188188367	188188568	-0.28842966290509153	0.44463359230745036	0.6125776843367479	10	7	0.6667	14	12	0.8462	18	11	0.5882	11	3	0.2	6	6	1.0	12	8	0.6364
XM_013358297.4;XM_005324684.3;XM_021725979.3;XM_021725978.3	Nckap1	7	-	337	150056981	150057317	0.16095729023332203	0.4502001849757904	0.6193505434927059	10	70	7.6667	15	54	3.7857	30	184	6.3103	6	58	11.4	15	85	6.0	18	87	5.0588
XM_005325783.5	Arl5b	10	-	353	84485679	84486031	0.07738373554987359	0.4593438191843291	0.6304176773297644	84	80	0.9518	66	79	1.2	184	154	0.8361	56	62	1.1091	110	74	0.6697	97	134	1.3854
XR_005728700.2;XR_013436333.1	LOC120885903	1	-	641	77207688	77208328	-0.25812989911327866	0.45956918914585765	0.6304176773297644	27	4	0.1154	25	4	0.125	56	11	0.1818	21	7	0.3	49	4	0.0625	52	5	0.0784
XM_005334064.4	Ccn1	11	+	959	68771228	68772186	0.19391118897288964	0.46210043886330276	0.6329778673350565	11	30	2.9	14	46	3.4615	13	41	3.3333	6	23	4.4	9	32	3.875	15	49	3.4286
XM_021726879.3	Macir	1	+	2537	109955472	109958008	0.17100308448163404	0.4653800687382229	0.6356410694961093	8	18	2.4286	17	30	1.8125	38	73	1.9459	6	26	5.0	19	33	1.7778	18	32	1.8235
XM_078015795.1;XM_005319553.5	Erbin	1	-	276	212351969	212352244	-0.16284468060787016	0.4648260948591	0.6356410694961093	13	114	9.4167	9	88	10.875	16	294	19.5333	11	89	8.8	14	115	8.7692	9	170	21.125
XR_013431223.1	LOC144371065	15	+	1298	30604630	30605927	-0.36690856459006593	0.4660865640641584	0.6356939956863593	1	14	NA	16	75	4.9333	20	69	3.5789	4	16	5.0	2	4	3.0	1	7	NA
XM_078023331.1;XM_078023332.1	Skida1	10	+	4120	81962576	81966695	-0.2034918890699485	0.4672886276478324	0.6364217074688648	9	8	0.875	6	9	1.6	22	18	0.8095	12	17	1.4545	28	17	0.5926	39	30	0.7632
XM_078018500.1	Med10	1	+	416	258198604	258199019	0.26064922212288105	0.46948894682189946	0.6385049676777832	4	20	6.3333	6	21	4.0	5	48	11.75	3	30	14.5	9	45	5.5	7	49	8.0
XM_005328899.4	Etnk1	6	-	439	86167335	86167773	-0.08466202712159171	0.47092634133343236	0.6395461868037483	68	52	0.7612	99	28	0.2755	208	74	0.3527	84	44	0.5181	187	55	0.2903	164	71	0.4294
XR_013438724.1	LOC144377707	5	-	1070	15766359	15767428	-0.13792787252317457	0.48074490375699963	0.6519503538129111	34	13	0.3636	28	14	0.4815	85	36	0.4167	36	11	0.2857	71	24	0.3286	72	37	0.507
XM_078028017.1	LOC144368992	2	+	526	226994591	226995116	0.3973507395493146	0.4860224270789545	0.6581697732278302	1	21	NA	3	7	3.0	3	27	13.0	2	14	13.0	2	23	22.0	3	29	14.0
XR_013431889.1;XR_013431890.1	LOC144371779	x	+	845	94745477	94746321	0.15391712911856992	0.4894356348910315	0.6608211157880713	4	28	9.0	11	52	5.1	14	69	5.2308	22	102	4.8095	27	167	6.3846	27	180	6.8846
XM_078053062.1	Ccdc59	6	+	394	34743294	34743687	0.37730040439209306	0.4900627182209857	0.6608211157880713	2	45	44.0	3	48	23.5	3	119	59.0	2	52	51.0	1	55	NA	4	110	36.3333
XM_005315901.5	Nifk	7	-	152	99640697	99640848	-0.11014292379090054	0.4888088221244862	0.6608211157880713	29	86	3.0357	8	48	6.7143	99	168	1.7041	25	38	1.5417	27	58	2.1923	30	108	3.6897
XM_078049364.1;XM_078049368.1;XM_078049366.1;XM_078049369.1;XM_078049365.1;XM_078049367.1;XM_078049370.1;XM_078049371.1;XM_078049374.1;XM_078049372.1;XM_078049375.1;XM_078049378.1	Tle3	5	+	2029	13820869	13822897	-0.167119164171575	0.5000730843485401	0.6733657373406085	16	37	2.4	32	42	1.3226	19	75	4.1111	6	15	2.8	10	18	1.8889	15	28	1.9286
