Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652338	tts_down_50k_SRR13652338	ratio_SRR13652338	last_exon_SRR13652339	tts_down_50k_SRR13652339	ratio_SRR13652339	last_exon_SRR13652340	tts_down_50k_SRR13652340	ratio_SRR13652340
XM_078040037.1	Agmo	2	+	734	158472216	158472949	0.3888103847726474	0.00977226079873695	0.01595574306276533	23	94	4.2273	13	72	5.9167	36	178	5.0571	34	186	5.6061	27	213	8.1538	25	143	5.9167
XM_078031994.1	Plpp2	2	-	1952	168928	170879	0.4248067501586274	0.009804998828626437	0.01598164180844963	19	48	2.6111	24	43	1.8261	60	85	1.4237	32	62	1.9677	26	66	2.6	14	42	3.1538
XM_005316537.5	Dut	5	-	264	32757411	32757674	-0.6110435031133892	0.010073421148664309	0.01639094472128024	11	41	4.0	4	37	12.0	7	37	6.0	19	80	4.3889	31	45	1.4667	4	59	19.3333
XM_005340532.4	Vps50	2	-	179	201058743	201058921	0.5112433282321618	0.010130353609643282	0.016455308522010614	13	19	1.5	6	9	1.6	44	34	0.7674	34	52	1.5455	34	43	1.2727	29	50	1.75
XM_005340803.5;XM_005340804.5	Rragb	x	+	531	82058126	82058656	-0.6908587166063278	0.010637514958178922	0.01724953196129356	8	54	7.5714	3	44	21.5	7	70	11.5	21	73	3.6	6	77	15.2	7	44	7.1667
XM_005329460.5	Utp25	10	+	4263	37575240	37579502	-0.6261833088844635	0.011006743775068316	0.017817754452973837	23	15	0.6364	19	6	0.2778	37	12	0.3056	49	18	0.3542	41	7	0.15	36	10	0.2571
XM_021723344.3	Fam204a	1	+	804	11708167	11708970	0.7358838534789928	0.011103170561718667	0.017943178365098254	5	30	7.25	3	28	13.5	14	71	5.3846	8	79	11.1429	9	74	9.125	5	68	16.75
XM_078028779.1	Map4k4	12	-	255	44798513	44798767	1.0434962128518996	0.011303331947938996	0.01823552871328489	3	80	39.5	3	65	32.0	2	95	94.0	6	199	39.6	3	203	101.0	1	214	NA
XM_078026806.1	LOC120890846	11	+	3133	82332629	82335761	-0.18680976132662813	0.01169848486042245	0.018840927147653164	87	196	2.2674	54	72	1.3396	213	371	1.7453	276	398	1.4436	152	223	1.4702	177	331	1.875
XM_005320118.5	Mrpl46	5	+	387	137233039	137233425	0.7163142540824017	0.01181239158088807	0.01899207950271817	7	38	6.1667	4	45	14.6667	5	72	17.75	10	143	15.7778	10	147	16.2222	6	110	21.8
XM_078039728.1;XM_078039733.1	Cobl	2	+	584	126509464	126510047	0.7684036401625354	0.012390155420563239	0.019887249463175233	5	91	22.5	4	75	24.6667	7	115	19.0	6	168	33.4	4	135	44.6667	8	234	33.2857
XR_013428948.1	LOC120885001	12	+	297	69332627	69332923	1.1039275298019062	0.013200488889687305	0.021152052417147	1	12	NA	1	17	NA	12	56	5.0	2	44	43.0	3	38	18.5	4	52	17.0
XM_021720499.3	Tbck	9	+	1695	97411069	97412763	-0.67685527066862	0.013232161695883171	0.021166988388515814	7	17	2.6667	4	13	4.0	11	26	2.5	11	24	2.3	19	25	1.3333	19	29	1.5556
XM_005333156.5	Tspan17	1	-	249	151169171	151169419	0.42995397846440603	0.013878342264582753	0.022163221120674315	15	31	2.1429	19	35	1.8889	34	62	1.8485	39	73	1.8947	40	60	1.5128	3	59	29.0
XM_005318608.5	Cyp39a1	8	+	1115	105290891	105292005	0.35096081508868576	0.014310320374022627	0.02281460167373641	22	74	3.4762	18	46	2.6471	35	127	3.7059	53	217	4.1538	39	128	3.3421	29	157	5.5714
XR_013439499.1	LOC120886165	5	+	1425	155039387	155040811	-0.4110896272383802	0.014900541180870908	0.02371565125762143	16	28	1.8	8	18	2.4286	49	136	2.8125	46	97	2.1333	26	40	1.56	37	60	1.6389
XM_078043122.1	LOC144376238	3	-	300	72010787	72011086	0.4332078704839169	0.01518936174886971	0.024134774456677208	26	21	0.8	12	15	1.2727	37	40	1.0833	38	32	0.8378	51	54	1.06	19	61	3.3333
XM_078016128.1;XM_078016127.1;XM_078016129.1;XM_078016126.1;XM_078016125.1	Pds5b	6	-	150	172824206	172824355	0.6926874867272337	0.015608516672861733	0.02472905298549154	8	13	1.7143	9	10	1.125	6	33	6.4	6	32	6.2	8	19	2.5714	11	41	4.0
XM_078032256.1	LOC144370843	15	-	1384	27516346	27517729	0.6862711696918641	0.015615600512485683	0.02472905298549154	22	6	0.2381	27	6	0.1923	57	17	0.2857	25	12	0.4583	26	6	0.2	9	7	0.75
XM_078014523.1	LOC101964448	1	+	1823	189706589	189708411	0.6136566135422887	0.016179225786637868	0.025578842771195428	11	53	5.2	15	33	2.2857	23	79	3.5455	12	48	4.2727	4	26	8.3333	5	29	7.0
XM_078045787.1	LOC101978562	4	+	1202	9288341	9289542	0.6959270890902343	0.01626178800679495	0.025666522070724698	2	5	4.0	8	24	3.2857	29	100	3.5357	5	21	5.0	8	46	6.4286	9	48	5.875
XM_078042904.1	Map2k4	3	+	2595	55855278	55857872	0.25968381836009335	0.01679194377750833	0.026459185952246903	34	62	1.8485	43	54	1.2619	73	162	2.2361	96	174	1.8211	80	187	2.3544	81	192	2.3875
XM_005339669.5	Dnajc15	6	+	227	157117154	157117380	0.831631028147848	0.017132743490344268	0.02695134233447844	5	53	13.0	2	35	34.0	3	97	48.0	5	147	36.5	8	212	30.1429	5	218	54.25
XM_005327639.5	Gtf2e1	3	-	159	147263994	147264152	0.40666510680532575	0.017223874080248766	0.0270497657611867	20	19	0.9474	28	29	1.037	58	48	0.8246	31	33	1.0667	46	37	0.8	21	48	2.35
XM_078052267.1	Pcmtd2	5	+	2632	200457951	200460582	0.4854850241889486	0.0176326075623359	0.02760013117608611	21	23	1.1	13	9	0.6667	67	76	1.1364	18	36	2.0588	26	26	1.0	13	19	1.5
XM_078046699.1	Thap12	4	-	141	64324258	64324398	0.6473582496027137	0.01763012071374818	0.02760013117608611	2	52	51.0	5	51	12.5	14	129	9.8462	11	162	16.1	14	141	10.7692	1	174	NA
XM_040286783.2	Vma21	x	-	139	3765198	3765336	1.615184097123108	0.01814068970752858	0.02834856955945473	1	29	NA	1	22	NA	2	42	41.0	1	79	NA	1	49	NA	1	99	NA
XM_040294237.2	Rwdd4	14	-	297	33038042	33038338	0.38814132144325536	0.018378549809386996	0.02867295991678663	20	40	2.0526	39	36	0.9211	36	71	2.0	32	62	1.9677	47	44	0.9348	3	45	22.0
XM_078014929.1	Resf1	6	-	70	76779216	76779285	1.209405678599581	0.018427241502576627	0.028701640958783	1	49	NA	2	25	24.0	6	86	17.0	1	66	NA	2	62	61.0	2	82	81.0
XM_005334423.5	Lmbrd1	8	+	467	87810306	87810772	0.6513110955534004	0.01852871234889914	0.028812299826613277	6	55	10.8	5	42	10.25	11	138	13.7	8	118	16.7143	9	86	10.625	3	132	65.5
XR_013435562.1	LOC120891771	2	-	267	230115542	230115808	-1.3080759417700343	0.019088913086183296	0.029634755233796033	27	1	0.0	33	4	0.0938	118	6	0.0427	57	1	0.0	67	1	0.0	10	1	0.0
XR_013436462.1	LOC144376223	3	+	271	69754762	69755032	1.4416907941251045	0.019226271580653563	0.029799147605366488	1	2	NA	1	3	NA	3	19	9.0	2	19	18.0	1	20	NA	3	30	14.5
XR_013430067.1	LOC144370126	13	-	340	47278851	47279190	0.5336246262485796	0.020071993777865914	0.0310084471576493	11	25	2.4	15	11	0.7143	37	33	0.8889	25	41	1.6667	10	19	2.0	11	15	1.4
XM_005329392.5	Pole4	12	-	260	58884253	58884512	0.5653670537770994	0.020045361587458864	0.0310084471576493	12	13	1.0909	10	28	3.0	12	45	4.0	8	46	6.4286	15	32	2.2143	9	35	4.25
XM_040272456.2	Arrdc3	1	-	17	99827222	99827238	1.2363301828288704	0.021024414798993075	0.03242690686424502	3	273	136.0	1	23	NA	12	892	81.0	2	245	244.0	1	165	NA	1	239	NA
XM_013365246.4;XM_040291712.2	Arl4a	2	-	358	160592495	160592852	0.29275323584913676	0.02190715585820411	0.03373345788247039	18	71	4.1176	22	83	3.9048	50	172	3.4898	47	235	5.087	84	166	1.988	14	262	20.0769
XM_005322771.4;XM_078050014.1	Slc38a6	5	+	794	56523527	56524320	0.7051254060141021	0.022757671281960556	0.034986225168858194	5	18	4.25	6	11	2.0	7	38	6.1667	9	40	4.875	8	40	5.5714	4	38	12.3333
XM_078049491.1	Dapk2	5	+	222	19033566	19033787	0.9424175321037971	0.02496066015289729	0.03831077012122161	2	56	55.0	2	28	27.0	3	76	37.5	5	231	57.5	4	158	52.3333	4	176	58.3333
XM_078043421.1	Gcnt4	1	+	4409	84035899	84040307	-0.5800387288039234	0.02510463594566905	0.03846940168373559	35	27	0.7647	12	2	0.0909	26	9	0.32	57	16	0.2679	36	10	0.2571	19	8	0.3889
XM_005326017.5	Oma1	11	-	114	44633429	44633542	-0.35925724111678664	0.025566135919780318	0.039113296794882006	24	43	1.8261	27	44	1.6538	30	80	2.7241	40	54	1.359	54	42	0.7736	6	49	9.6
XM_078017211.1	LOC110596984	7	+	5657	81148925	81154581	0.7453444690533807	0.02712072861651376	0.04142472580619118	37	3	0.0556	34	1	0.0	74	7	0.0822	79	6	0.0641	63	9	0.129	73	11	0.1389
XM_005330803.5	Lonrf1	14	+	1342	69467945	69469286	0.42880082709574696	0.027705764495337442	0.04225017548644856	21	52	2.55	10	30	3.2222	39	113	2.9474	11	57	5.6	21	67	3.3	13	43	3.5
XM_078023399.1;XM_078023411.1;XM_078023404.1;XM_078023400.1;XM_078023403.1;XM_078023405.1;XM_078023414.1;XM_078023407.1;XM_078023412.1;XM_078023415.1	Pard3	10	+	2004	90554493	90556496	0.3468544183330046	0.02888128168647356	0.04397198353229977	13	41	3.3333	20	29	1.4737	28	61	2.2222	46	118	2.6	25	105	4.3333	74	155	2.1096
XM_021727736.3	Tmem18	12	+	7410	119758458	119765867	0.36022719480719745	0.03023097047090086	0.04595301610905796	43	17	0.381	26	4	0.12	68	37	0.5373	103	44	0.4216	105	47	0.4423	68	49	0.7164
XM_005339688.5	Vcam1	11	+	901	85161202	85162102	0.36749639006266666	0.030422942114997468	0.046170715036702885	21	59	2.9	11	21	2.0	37	129	3.5556	28	87	3.1852	20	68	3.5263	24	116	5.0
XR_013429296.1	LOC120885019	12	+	1224	115531224	115532447	0.23784586064562183	0.03064191432049549	0.04642862857841477	97	192	1.9896	55	50	0.9074	89	71	0.7955	97	162	1.6771	63	61	0.9677	38	63	1.6757
XM_040281646.2	Polr1d	6	-	125	177132586	177132710	1.0320813900280152	0.0308822202833273	0.0467179913870782	5	59	14.5	2	52	51.0	1	91	NA	2	96	95.0	1	78	NA	3	114	56.5
XR_013431223.1	LOC144371065	15	+	1298	30604630	30605927	-0.7620209168761062	0.03102206406840981	0.04685469644782152	1	14	NA	16	75	4.9333	20	69	3.5789	6	18	3.4	4	16	5.0	3	4	1.5
XM_021725090.3	Pold3	4	+	739	62837877	62838615	-0.7317075118139958	0.031141482143959454	0.046960164952754145	2	26	25.0	1	27	NA	11	93	9.2	10	57	6.2222	7	55	9.0	7	54	8.8333
XM_040281394.2;XM_078015779.1	Lmo7	6	-	117	134800218	134800334	1.3458473000021673	0.03197743233458883	0.04814408333999304	1	74	NA	2	33	32.0	2	134	133.0	1	103	NA	1	105	NA	1	120	NA
XR_013427986.1;XM_013366069.4;XM_078026908.1;XM_078026909.1	Prkab2	11	+	2986	100742358	100745343	0.4441396433899436	0.03271255554439391	0.049172682699271476	17	26	1.5625	17	20	1.1875	27	37	1.3846	20	25	1.2632	21	37	1.8	12	36	3.1818
XM_078018483.1	Tent4a	1	-	752	257924230	257924981	0.5391600816169163	0.03288694654229376	0.04935647920055815	9	40	4.875	9	46	5.625	15	69	4.8571	6	68	13.4	14	61	4.6154	5	40	9.75
XM_078015132.1	Aebp2	6	-	854	88674228	88675081	0.3555282024447142	0.03350166748875152	0.050199492265581784	21	19	0.9	33	21	0.625	55	49	0.8889	57	48	0.8393	57	31	0.5357	11	40	3.9
XR_013432043.1	LOC144371997	y	-	145	4489070	4489214	0.8201401659235734	0.03375168466876517	0.05049422651077507	2	53	52.0	5	42	10.25	5	42	10.25	4	86	28.3333	5	56	13.75	1	57	NA
XM_078039656.1	Mn1	2	-	5008	117902381	117907388	0.8872863165648064	0.034732773128111745	0.0518800254768483	16	4	0.2	8	2	0.1429	38	2	0.027	12	3	0.1818	18	5	0.2353	19	6	0.2778
XM_078041846.1;XM_040268571.2	Nol11	3	+	410	13840620	13841029	0.6399936845675241	0.035239534639725054	0.05255407764381043	2	31	30.0	5	37	9.0	10	63	6.8889	6	95	18.8	6	80	15.8	11	106	10.5
XM_078040893.1;XM_078040894.1	Actr3b	2	+	875	227310066	227310940	0.6898882500922323	0.0363752445774856	0.05416251040075293	5	16	3.75	6	13	2.4	3	23	11.0	6	29	5.6	9	45	5.5	7	60	9.8333
XM_021733541.3	Atp23	6	-	60	55653945	55654004	0.5226062314121304	0.036662546017835605	0.054504601379733626	13	10	0.75	11	6	0.5	19	18	0.9444	14	21	1.5385	34	26	0.7576	22	28	1.2857
XR_005737823.2;XR_013423937.1	LOC120892965	7	-	263	52815887	52816149	0.5014930015115873	0.037847892268376426	0.05617861125102269	9	45	5.5	8	80	11.2857	10	59	6.4444	13	107	8.8333	9	66	8.125	8	117	16.5714
XM_021729706.3	Ugt8	9	-	619	89933480	89934098	0.1803358124748227	0.03866470973513399	0.05730122084377447	109	187	1.7222	61	69	1.1333	123	263	2.1475	127	201	1.5873	131	170	1.3	47	204	4.413
XM_005336825.5	Suds3	2	-	326	82584497	82584822	-0.3851811311722644	0.03896653775901527	0.05756834829608028	12	71	6.3636	13	35	2.8333	26	110	4.36	29	81	2.8571	33	70	2.1562	5	49	12.0
XM_078022540.1;XM_078022541.1;XM_078022542.1	Ptprc	10	+	281	27701655	27701935	0.9442027774183956	0.038948498748653304	0.05756834829608028	2	16	15.0	3	22	10.5	7	28	4.5	2	22	21.0	2	28	27.0	3	27	13.0
XR_013424694.1;XM_078018769.1;XM_078018768.1;XM_078018766.1	Qki	8	-	271	5059630	5059900	0.6145824832349415	0.04128823215489706	0.060903358022877746	4	98	32.3333	4	115	38.0	5	309	77.0	9	427	53.25	7	378	62.8333	7	546	90.8333
XM_078030298.1	LOC120886266	13	-	455	48091936	48092390	0.8294389734109219	0.04386394271072732	0.06460210536090012	14	7	0.4615	15	3	0.1429	33	10	0.2812	8	1	0.0	8	3	0.2857	3	7	3.0
XM_040280378.1;XM_005328694.4	Tbk1	6	-	131	50180273	50180403	0.3280144829578188	0.04503520336246427	0.06622412668362371	16	80	5.2667	15	52	3.6429	21	142	7.05	20	155	8.1053	51	174	3.46	13	199	16.5
XM_013357220.4	Peli1	12	+	2408	69621724	69624131	0.30981245503084043	0.04622719558612409	0.06787155693032483	19	34	1.8333	17	25	1.5	37	74	2.0278	41	83	2.05	45	95	2.1364	51	130	2.58
XR_013428845.1	LOC144369328	12	+	35	50236499	50236533	1.4633960566917168	0.04673691858850064	0.06851371811657911	1	18	NA	1	6	NA	1	35	NA	1	55	NA	1	41	NA	1	52	NA
XM_078029769.1	Sh3yl1	12	+	444	120029884	120030327	-0.4371081052818124	0.04759706466946418	0.06966680099224509	6	105	20.8	4	54	17.6667	22	202	9.5714	11	207	20.6	8	119	16.8571	17	50	3.0625
XM_005322611.5	Sdc1	12	+	1419	106345627	106347045	0.2538152805228341	0.049501165700723666	0.07234198135584152	34	56	1.6667	32	84	2.6774	40	146	3.7179	42	128	3.0976	54	160	3.0	37	122	3.3611
XR_013439561.1	LOC120885574	1	-	3631	166442538	166446168	0.8915034951850246	0.0496554011691541	0.07245556996485197	29	2	0.0357	11	4	0.3	31	1	0.0	22	3	0.0952	11	3	0.2	10	3	0.2222
XM_005337410.5	Sec61g	2	+	153	122952013	122952165	0.7472592916320139	0.050885843385347324	0.07413675951680603	2	98	97.0	4	123	40.6667	5	194	48.25	1	291	NA	6	185	36.8	3	213	106.0
XM_078044489.1	Mrpl39	3	-	154	199271227	199271380	-0.4838905692431611	0.051420842647317444	0.0748011336205985	18	13	0.7059	15	5	0.2857	32	16	0.4839	39	23	0.5789	56	7	0.1091	16	9	0.5333
XM_078034295.1;XM_040285218.2	Ocrl	x	-	321	21941345	21941665	0.4862190237993573	0.052979913655783556	0.07695088685893715	8	9	1.1429	9	11	1.25	13	33	2.6667	23	30	1.3182	18	36	2.0588	6	41	8.0
XM_040285251.2	Cadm1	4	-	55	99156990	99157044	1.4237842717877527	0.054433587537190624	0.07894120581580324	1	41	NA	1	86	NA	1	94	NA	1	235	NA	1	178	NA	1	171	NA
XM_078039023.1;XM_078039039.1;XM_021735436.3;XM_078039018.1	Sh2d4b	1	-	3152	42351820	42354971	0.2414531618462062	0.057774721273079324	0.0836585031278381	37	24	0.6389	46	42	0.9111	95	48	0.5	118	100	0.8462	107	117	1.0943	83	35	0.4146
XM_005316240.5;XM_005316241.4	Nudcd1	7	+	3133	28314850	28317982	0.3737528460703703	0.05988561446072993	0.08658271281574235	13	18	1.4167	17	33	2.0	26	46	1.8	27	54	2.0385	16	45	2.9333	20	40	2.0526
XM_005323964.3	Otc	x	-	212	95808373	95808584	0.15442029847189057	0.06139383103578575	0.08862798474220901	65	237	3.6875	35	81	2.3529	161	807	5.0375	99	441	4.4898	171	486	2.8529	51	458	9.14
XM_040271674.2	Gpam	1	+	414	16785760	16786173	0.33351941061569573	0.06474185910075199	0.09331893541615241	20	333	17.4737	11	202	20.1	10	312	34.5556	21	367	18.3	25	519	21.5833	8	575	82.0
XM_021726106.3	Pus7l	6	+	2628	70202028	70204655	0.5318490617422739	0.0651793917586255	0.09366446736785788	4	8	2.3333	17	7	0.375	19	13	0.6667	15	17	1.1429	14	20	1.4615	14	10	0.6923
XM_013356594.4;XM_021723333.3	Ccdc186	1	+	3928	15075484	15079411	0.3101990869696788	0.06516371807294363	0.09366446736785788	20	35	1.7895	14	18	1.3077	39	64	1.6579	34	77	2.303	32	74	2.3548	39	57	1.4737
XM_078042296.1;XM_078042295.1	Mrps23	3	-	155	31921743	31921897	0.34624938147960227	0.06712179322533283	0.0963096033096821	20	22	1.1053	22	20	0.9048	19	13	0.6667	33	56	1.7188	62	57	0.918	46	45	0.9778
XR_013430045.1	LOC144370104	13	-	329	15445363	15445691	-0.343619229620114	0.06988727631869097	0.10012594655643017	26	61	2.4	28	82	3.0	46	76	1.6667	17	27	1.625	16	29	1.8667	14	26	1.9231
XM_005334273.5	Cdnf	10	+	2019	96682582	96684600	-0.6494669175074399	0.07100442438141193	0.10157279439455755	9	30	3.625	7	5	0.6667	25	31	1.25	10	12	1.2222	7	6	0.8333	2	1	0.0
XM_078015388.1	Parp11	6	+	36590	106299382	106335971	0.4196685819253013	0.07245708569061492	0.10349451002867621	57	9	0.1429	85	3	0.0238	198	5	0.0203	302	27	0.0864	251	22	0.084	331	15	0.0424
XR_001230024.4	Papola	5	+	1216	116147081	116148296	0.18260665344426963	0.07377344029475595	0.10521603608303297	25	259	10.75	30	220	7.5517	73	485	6.7222	61	622	10.35	89	658	7.4659	76	677	9.0133
XM_078018957.1	Epm2a	8	+	686	20106576	20107261	0.8363930156660181	0.075089035246517	0.10693130282473924	3	15	7.0	2	9	8.0	5	33	8.0	4	34	11.0	2	26	25.0	2	18	17.0
XR_013424345.1	LOC101978683	7	-	202	188188367	188188568	0.5104675915964858	0.076093677841359	0.10819926864229275	10	7	0.6667	14	12	0.8462	18	11	0.5882	27	17	0.6154	12	12	1.0	6	13	2.4
XR_005733703.2	LOC120889675	4	+	1337	77002442	77003778	0.38553911016946113	0.076267728497435	0.10828416624748267	8	56	7.8571	11	26	2.5	29	59	2.0714	19	90	4.9444	6	32	6.2	15	38	2.6429
XR_013425004.1;XM_005324695.4	Map3k7	8	+	1806	70481990	70483795	0.3180335467043539	0.07836372301044273	0.11109348157318753	10	40	4.3333	11	41	4.0	26	78	3.08	33	113	3.5	20	114	5.9474	32	135	4.3226
XM_005329233.5	Ing2	14	+	2003	32918937	32920939	0.2677509552550657	0.07931931032473653	0.11228009996640582	34	75	2.2424	21	45	2.2	76	134	1.7733	34	78	2.3333	24	62	2.6522	21	49	2.4
XM_078050812.1	Glrx5	5	+	573	115272638	115273210	0.39499345881818454	0.08155254881650129	0.11526905034212943	9	109	13.5	6	62	12.2	13	168	13.9167	13	249	20.6667	23	222	10.0455	5	154	38.25
XR_013435963.1	LOC144375990	3	+	468	8502025	8502492	-1.116933897932085	0.08220983379093894	0.11602490700449951	2	13	12.0	2	8	7.0	2	17	16.0	2	7	6.0	2	4	3.0	1	3	NA
XM_005335235.4	Slc25a28	1	+	845	27429402	27430246	-0.36432091600567074	0.08286089968225613	0.11676974999865558	13	17	1.3333	14	35	2.6154	15	39	2.7143	32	42	1.3226	17	31	1.875	21	40	1.95
XM_005316218.4	Eif3h	7	+	258	22199690	22199947	0.5856528475771818	0.08322944678951083	0.11711483820158507	5	38	9.25	1	31	NA	5	69	17.0	12	139	12.5455	8	134	19.0	3	176	87.5
XM_005330139.5	Ostm1	8	+	2311	55224641	55226951	0.3538932782118524	0.08347064100580162	0.1172799659235818	12	33	2.9091	9	26	3.125	35	59	1.7059	27	40	1.5	11	60	5.9	13	45	3.6667
XM_005325726.5;XM_078043472.1;XM_078043473.1	Plod2	3	-	541	91687800	91688340	0.22520770276271224	0.08537598469287568	0.11977934445059743	28	75	2.7407	29	45	1.5714	76	212	2.8133	46	105	2.3111	59	117	2.0	17	107	6.625
XM_078053030.1	Btg1	6	+	1312	26288497	26289808	-0.16059951842173364	0.09016837215457275	0.12631575211594734	81	384	4.7875	21	111	5.5	55	241	4.4444	110	436	3.9908	72	327	4.5915	131	549	4.2154
XR_013438209.1	LOC106145029	4	-	188	183570146	183570333	-0.299129177927306	0.09273347494909338	0.12971728327443344	15	111	7.8571	10	107	11.7778	5	73	18.0	33	654	20.4062	82	458	5.642	56	345	6.2545
XM_078019460.1;XM_078019458.1;XM_078019459.1;XM_078019457.1;XM_078019461.1;XM_078019463.1;XM_078019462.1;XM_078019464.1	LOC144366099	8	+	320	51382209	51382528	0.7789283266575203	0.09316024198185473	0.13012204890385903	2	23	22.0	3	7	3.0	1	43	NA	4	45	14.6667	1	44	NA	4	66	21.6667
XM_013364398.4;XM_005338564.5	Naga	6	+	674	5969071	5969744	0.5414401658355045	0.09330486084533997	0.13013211078135042	3	35	17.0	3	21	10.0	9	46	5.625	9	78	9.625	8	71	10.0	5	72	17.75
XM_078050007.1	Ppm1a	5	+	902	55882286	55883187	-0.23800674668696808	0.09536214679180859	0.13280581325270988	19	71	3.8889	10	48	5.2222	54	171	3.2075	54	143	2.6792	43	137	3.2381	41	141	3.5
XM_040281320.2;XM_005337574.5;XM_078015679.1	Mtmr6	6	+	2211	119369512	119371722	0.3203793937865515	0.09913009773657497	0.1378505177041652	17	35	2.125	14	27	2.0	27	78	2.9615	21	53	2.6	9	48	5.875	27	60	2.2692
XM_078038661.1	LOC120891377	2	-	174	61241465	61241638	0.3325766167312851	0.10143346548145708	0.14084676218612882	14	13	0.9231	36	14	0.3714	68	20	0.2836	48	21	0.4255	50	16	0.3061	18	23	1.2941
XM_040279475.2	LOC120883658	x	-	19	85325252	85325270	-0.3122803640717122	0.10181740938015936	0.14096650099855396	20	65	3.3684	12	43	3.8182	24	134	5.7826	17	57	3.5	25	41	1.6667	7	65	10.6667
XM_078021363.1	LOC101976366	9	-	90	51598983	51599072	-0.3079843326571007	0.10173995005660556	0.14096650099855396	19	124	6.8333	5	31	7.5	23	409	18.5455	24	131	5.6522	13	60	4.9167	10	223	24.6667
XM_078017201.1	Ube2v2	7	-	95	79734676	79734770	1.2253804063620368	0.1024434196722334	0.1416261582913942	1	47	NA	1	45	NA	1	138	NA	1	164	NA	1	154	NA	1	172	NA
XM_078015913.1	Cwc27	1	-	273	213365007	213365279	-0.4028437675828766	0.10417486135137084	0.1438099033524026	11	13	1.2	13	7	0.5	17	12	0.6875	29	30	1.0357	48	19	0.383	32	15	0.4516
XR_013438794.1;XR_013438793.1	LOC144377749	5	+	292	34224230	34224521	0.4628824355098552	0.10503915051804058	0.14479195857435873	5	110	27.25	9	38	4.625	6	148	29.4	11	130	12.9	2	89	88.0	5	81	20.0
XM_078022167.1;XM_078022168.1	Anxa5	9	+	467	146812821	146813287	0.453487116213182	0.10760638752586675	0.14811518748109856	7	31	5.0	5	38	9.25	7	48	7.8333	5	92	22.75	12	70	6.2727	9	62	7.625
XM_005339935.5	Coxfa4	2	+	261	193746747	193747007	0.5117576889208337	0.10841738479856317	0.14901489608743007	3	95	47.0	4	60	19.6667	6	180	35.8	9	258	32.125	7	229	38.0	5	263	65.5
XM_078022135.1;XM_078022138.1;XM_078022137.1	Ankrd50	9	+	2944	144840468	144843411	0.2742162258765411	0.11210162958465278	0.1538554249516901	22	23	1.0476	15	19	1.2857	41	71	1.75	39	71	1.8421	23	43	1.9091	41	58	1.425
XM_078046428.1	Sox6	4	+	6645	46634679	46641323	-0.1536787252654262	0.11472070279620625	0.15722214985239844	104	66	0.6311	80	28	0.3418	181	87	0.4778	207	95	0.4563	284	134	0.47	253	101	0.3968
XM_078024436.1;XM_078026469.1;XM_078026899.1	Ate1	1	+	2957	8923886	8926842	0.21913296365639925	0.11662387202218444	0.15959943179914546	31	45	1.4667	18	27	1.5294	74	103	1.3973	67	129	1.9394	49	59	1.2083	38	74	1.973
XM_078027086.1	Ttf2	11	+	3007	109594146	109597152	0.41225984072290733	0.1172410147359231	0.16021246891041727	5	10	2.25	9	7	0.75	19	14	0.7222	28	40	1.4444	17	33	2.0	26	20	0.76
XM_013365378.3	Gprasp1	x	-	78	58745278	58745355	0.7679999836382073	0.11964314727984052	0.16325945313257778	3	61	30.0	2	46	45.0	2	71	70.0	3	126	62.5	3	81	40.0	1	98	NA
XM_040294394.2;XM_040294393.2	Fign	7	-	598	133190804	133191401	0.2955252856900171	0.1206907599754157	0.1644520139521132	10	36	3.8889	10	15	1.5556	25	99	4.0833	21	84	4.15	34	66	1.9697	13	124	10.25
XM_078029643.1;XM_078029644.1;XM_078029645.1	Nbas	12	+	373	110370814	110371186	0.554102343924005	0.12324825230320599	0.167695538694161	4	44	14.3333	3	44	21.5	5	79	19.5	8	97	13.7143	6	105	20.8	1	97	NA
XR_005731009.2;XM_040278705.2;XM_040278704.2;XM_040278706.2;XM_021723072.3;XM_005320347.5;XM_078023101.1	Mtr	10	+	5046	63599934	63604979	0.21538317822500685	0.12593788487760796	0.17110929265293362	31	16	0.5	46	28	0.6	64	51	0.7937	83	78	0.939	94	56	0.5914	97	77	0.7917
